timestamp,operation,url,target,text,u_id
1.44489E+12,target_clicked,http://stackoverflow.com/questions/ask,[object HTMLTextAreaElement],"
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/ask,[object HTMLSpanElement],"
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/ask,[object HTMLTextAreaElement],"
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/ask,[object HTMLTextAreaElement],"
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/ask,[object HTMLTextAreaElement],"
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/ask,[object HTMLTextAreaElement],"
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/ask,[object HTMLTextAreaElement],"
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/ask,[object HTMLTextAreaElement],"
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/ask,[object HTMLTextAreaElement],"
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/ask,[object HTMLTextAreaElement],"
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/ask,[object HTMLTextAreaElement],"
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/ask,[object HTMLDivElement],"
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/ask,[object HTMLTextAreaElement],"
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/ask,[object HTMLTextAreaElement],"
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/ask,[object HTMLTextAreaElement],"
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/ask,[object HTMLTextAreaElement],"
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/ask,[object HTMLTextAreaElement],"
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/ask,[object HTMLPreElement],"
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/ask,[object HTMLInputElement],"
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/ask,[object HTMLSpanElement],"java
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/ask,[object HTMLInputElement],"
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/33140789/mousemotionlistener-showing-x-y-offset,http://meta.stackoverflow.com/questions/307935/is-the-tag-name-m2m-expressive-enough?cb=1,"Is the tag name [m2m] expressive enough?
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/33140789/mousemotionlistener-showing-x-y-offset,http://meta.stackoverflow.com/questions/307935/is-the-tag-name-m2m-expressive-enough?cb=1,"Is the tag name [m2m] expressive enough?
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/33140789/mousemotionlistener-showing-x-y-offset,javascript:void(0);,"accept
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/33140789/mousemotionlistener-showing-x-y-offset,http://stackoverflow.com/questions/33140789/mousemotionlistener-showing-x-y-offset#,"add a comment
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/33140789/mousemotionlistener-showing-x-y-offset,[object HTMLInputElement],"
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/33140789/mousemotionlistener-showing-x-y-offset,javascript:void(0);,"accept
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/33140789/mousemotionlistener-showing-x-y-offset,javascript:void(0);,"accept
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/33140789/mousemotionlistener-showing-x-y-offset,[object HTMLDivElement],"Ãƒâ€”
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/33140789/mousemotionlistener-showing-x-y-offset,javascript:void(0);,"accept
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/33140789/mousemotionlistener-showing-x-y-offset,javascript:void(0);,"accept
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/33140789/mousemotionlistener-showing-x-y-offset,[object HTMLDivElement],"Ãƒâ€”
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/33140789/mousemotionlistener-showing-x-y-offset,javascript:void(0);,"accept
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/33140789/mousemotionlistener-showing-x-y-offset,javascript:void(0);,"accept
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/33140789/mousemotionlistener-showing-x-y-offset,javascript:void(0);,"accept
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/33140789/mousemotionlistener-showing-x-y-offset,javascript:void(0);,"accept
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/33140789/mousemotionlistener-showing-x-y-offset,javascript:void(0);,"accept
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/33140789/mousemotionlistener-showing-x-y-offset,javascript:void(0);,"accept
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/33140789/mousemotionlistener-showing-x-y-offset,javascript:void(0);,"accept
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/33140789/mousemotionlistener-showing-x-y-offset,javascript:void(0);,"accept
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/33140789/mousemotionlistener-showing-x-y-offset,javascript:void(0);,"accept
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/33140789/mousemotionlistener-showing-x-y-offset,javascript:void(0);,"accept
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/33140789/mousemotionlistener-showing-x-y-offset,javascript:void(0);,"accept
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/33140789/mousemotionlistener-showing-x-y-offset,javascript:void(0);,"accept
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/33140789/mousemotionlistener-showing-x-y-offset,javascript:void(0);,"accept
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/33140789/mousemotionlistener-showing-x-y-offset,javascript:void(0);,"accept
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/33140789/mousemotionlistener-showing-x-y-offset,javascript:void(0);,"accept
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/33140789/mousemotionlistener-showing-x-y-offset,javascript:void(0);,"accept
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/33140789/mousemotionlistener-showing-x-y-offset,javascript:void(0);,"accept
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/33140789/mousemotionlistener-showing-x-y-offset,javascript:void(0);,"accept
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/33140789/mousemotionlistener-showing-x-y-offset,javascript:void(0);,"accept
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/33140789/mousemotionlistener-showing-x-y-offset,javascript:void(0);,"accept
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/33140789/mousemotionlistener-showing-x-y-offset,javascript:void(0);,"accept
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/33140789/mousemotionlistener-showing-x-y-offset,javascript:void(0);,"accept
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/33140789/mousemotionlistener-showing-x-y-offset,javascript:void(0);,"accept
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/33140789/mousemotionlistener-showing-x-y-offset,javascript:void(0);,"accept
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/33140789/mousemotionlistener-showing-x-y-offset,javascript:void(0);,"accept
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/help/privileges/chat,[object HTMLImageElement],"
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/users/5305233/aschmalzworld,[object HTMLSpanElement],"
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/users/5305233/aschmalzworld,[object HTMLDivElement],"Supporter
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/users/5305233/aschmalzworld,http://stackoverflow.com/?tab=recommended&subtab=recent&hideReview=on&minScore=0,"Go get it
",A0066
1.44489E+12,target_clicked,http://stackoverflow.com/questions/8493324/method-not-visible-help-java,[object HTMLLIElement],"
",A0066
1.44506E+12,target_clicked,http://stackoverflow.com/questions/18456192/get-specific-objects-from-arraylist-when-objects-were-added-anonymously,[object HTMLParagraphElement],"
",A0066
1.44512E+12,target_clicked,http://stackoverflow.com/questions/14556868/calling-a-method-from-catch-block,[object HTMLParagraphElement],"You should call a method that handles that exception or takes some appropriate steps for exception.
",A0066
1.44512E+12,target_clicked,http://stackoverflow.com/questions/14556868/calling-a-method-from-catch-block,[object HTMLDivElement],"
",A0066
1.44513E+12,target_clicked,http://stackoverflow.com/search?q=java%20insertion%20sort,http://stackoverflow.com/questions/23503921/java-insertion-sort-with-an-array-list-of-objects?s=10|2.5637,"         Q: Java Insertion Sort with an Array List of objects? 
",A0066
1.44513E+12,target_clicked,http://stackoverflow.com/questions/23503921/java-insertion-sort-with-an-array-list-of-objects,[object HTMLDivElement],"
",A0066
1.44531E+12,target_clicked,http://stackoverflow.com/questions/11496700/how-to-use-printwriter-and-file-classes-in-java,[object HTMLDivElement],"
",A0066
1.44531E+12,target_clicked,http://stackoverflow.com/questions/11496700/how-to-use-printwriter-and-file-classes-in-java,[object HTMLDivElement],"
",A0066
1.44531E+12,target_clicked,http://stackoverflow.com/questions/11496700/how-to-use-printwriter-and-file-classes-in-java,[object HTMLParagraphElement],"I am trying to understand PrintWriter for a small program I'm making, and I cant seem to get java to make the file and then write on it. When I execute the program below it gives me a Filenotfoundexeption error on line 9. It also fails to make the file in the directory that I specified. I am new to this so please try and keep the answers simple. I am using Eclipse.
",A0066
1.44531E+12,target_clicked,http://stackoverflow.com/questions/11496700/how-to-use-printwriter-and-file-classes-in-java,[object HTMLDivElement],"
",A0066
1.44573E+12,target_clicked,http://stackoverflow.com/questions/2729580/how-to-get-the-parameter-names-of-an-objects-constructors-reflection,http://stackoverflow.com/questions/2237803/can-i-obtain-method-parameter-name-using-java-reflection,"Can I obtain method parameter name using Java reflection?
",A0066
1.44592E+12,target_clicked,http://stackoverflow.com/questions/19667089/what-does-the-shift-left-logical-single-cycle-datapath-use,[object HTMLParagraphElement],"
",A0066
1.446E+12,target_clicked,http://stackoverflow.com/questions/17240710/implementing-jump-register-control-to-single-cycle-mips,[object HTMLImageElement],"
",A0066
1.446E+12,target_clicked,http://stackoverflow.com/questions/17240710/implementing-jump-register-control-to-single-cycle-mips,[object HTMLImageElement],"
",A0066
1.44496E+12,target_clicked,http://stackoverflow.com/questions/10768619/paint-and-repaint-in-java,[object HTMLParagraphElement],"I've spent maybe the last two hours browsing and reading up on these methods and the Graphics class, and maybe I'm stupid, haha, but I'm just not understanding them. What are they for? I understand that they're supposed redraw or update components on the screen, but I have never understood why this is required (I'm new to this). For example, if I'm moving a JLabel around the screen, a call to setLocation() moves it just fine. Is that a scenario in which repaint() isn't required? In which scenarios is it useful, and why?
",A0043
1.44496E+12,target_clicked,http://stackoverflow.com/questions/10768619/paint-and-repaint-in-java,[object HTMLDivElement],"
",A0043
1.44495E+12,target_clicked,http://stackoverflow.com/search?q=sorting%20numbers%20in%20a%20array,[object HTMLDivElement],"
",A0043
1.44502E+12,target_clicked,http://stackoverflow.com/questions/7509978/how-can-i-find-out-which-button-was-clicked,[object HTMLPreElement],"
",A0043
1.44496E+12,target_clicked,http://stackoverflow.com/questions/10768619/paint-and-repaint-in-java,[object HTMLDivElement],"
",A0043
1.44498E+12,target_clicked,http://stackoverflow.com/questions/3515496/java-remove-last-known-item-from-arraylist,[object HTMLPreElement],"
",A0043
1.44727E+12,target_clicked,http://stackoverflow.com/questions/12678781/reversing-an-array-in-java,[object HTMLPreElement],"
",A0043
1.44727E+12,target_clicked,http://stackoverflow.com/questions/12678781/reversing-an-array-in-java,[object HTMLPreElement],"
",A0043
1.44727E+12,target_clicked,http://stackoverflow.com/questions/12678781/reversing-an-array-in-java,[object HTMLSpanElement],"int
",A0043
1.44727E+12,target_clicked,http://stackoverflow.com/questions/12678781/reversing-an-array-in-java,[object HTMLDivElement],"
",A0043
1.44728E+12,target_clicked,http://stackoverflow.com/questions/9459557/java-remove-duplicates-from-linked-list,[object HTMLSpanElement],"     
",A0043
1.44728E+12,target_clicked,http://stackoverflow.com/questions/9459557/java-remove-duplicates-from-linked-list,[object HTMLSpanElement],"     
",A0043
1.44728E+12,target_clicked,http://stackoverflow.com/questions/9459557/java-remove-duplicates-from-linked-list,[object HTMLSpanElement],"     
",A0043
1.44728E+12,target_clicked,http://stackoverflow.com/questions/9459557/java-remove-duplicates-from-linked-list,[object HTMLSpanElement],"         
",A0043
1.44728E+12,target_clicked,http://stackoverflow.com/questions/9459557/java-remove-duplicates-from-linked-list,[object HTMLTableCellElement],"
",A0043
1.44728E+12,target_clicked,http://stackoverflow.com/questions/9459557/java-remove-duplicates-from-linked-list,[object HTMLDivElement],"
",A0043
1.44728E+12,target_clicked,http://stackoverflow.com/questions/15242702/remove-all-occurrences-of-item-from-a-linked-list,[object HTMLDivElement],"
",A0043
1.44728E+12,target_clicked,http://stackoverflow.com/questions/15242702/remove-all-occurrences-of-item-from-a-linked-list,http://stackoverflow.com/questions/15242702/remove-all-occurrences-of-item-from-a-linked-list,"Remove all occurrences of item from a Linked List
",A0043
1.44728E+12,target_clicked,http://stackoverflow.com/questions/15242702/remove-all-occurrences-of-item-from-a-linked-list,[object HTMLDivElement],"
",A0043
1.44728E+12,target_clicked,http://stackoverflow.com/questions/15594921/java-custom-singly-linked-list-delete-all-occurrences-of-elements-with-a-par,[object HTMLSpanElement],"return
",A0043
1.44728E+12,target_clicked,http://stackoverflow.com/questions/15594921/java-custom-singly-linked-list-delete-all-occurrences-of-elements-with-a-par,[object HTMLSpanElement],"...
",A0043
1.44728E+12,target_clicked,http://stackoverflow.com/questions/15594921/java-custom-singly-linked-list-delete-all-occurrences-of-elements-with-a-par,[object HTMLPreElement],"
",A0043
1.44728E+12,target_clicked,http://stackoverflow.com/questions/15594921/java-custom-singly-linked-list-delete-all-occurrences-of-elements-with-a-par,[object HTMLPreElement],"
",A0043
1.44728E+12,target_clicked,http://stackoverflow.com/questions/15594921/java-custom-singly-linked-list-delete-all-occurrences-of-elements-with-a-par,[object HTMLDivElement],"
",A0043
1.44728E+12,target_clicked,http://stackoverflow.com/questions/15594921/java-custom-singly-linked-list-delete-all-occurrences-of-elements-with-a-par,[object HTMLDivElement],"
",A0043
1.44728E+12,target_clicked,http://stackoverflow.com/questions/15594921/java-custom-singly-linked-list-delete-all-occurrences-of-elements-with-a-par,[object HTMLParagraphElement],"
",A0043
1.44728E+12,target_clicked,http://stackoverflow.com/questions/15594921/java-custom-singly-linked-list-delete-all-occurrences-of-elements-with-a-par,[object HTMLParagraphElement],"
",A0043
1.44728E+12,target_clicked,http://stackoverflow.com/questions/15594921/java-custom-singly-linked-list-delete-all-occurrences-of-elements-with-a-par,[object HTMLDivElement],"
",A0043
1.44799E+12,target_clicked,http://stackoverflow.com/questions/33799473/writing-method-to-help-determine-postfix-notation,[object HTMLSpanElement],"
",A0043
1.44799E+12,target_clicked,http://stackoverflow.com/questions/33799473/writing-method-to-help-determine-postfix-notation,http://www.cs.csi.cuny.edu/~zelikovi/csc326/data/assignment5.htm,"here
",A0043
1.44799E+12,target_clicked,http://stackoverflow.com/questions/14444717/append-a-single-character-to-a-string-or-char-array-in-java,[object HTMLSpanElement],"i have tried the append method but i am very confused about how to use it...
",A0043
1.44073E+12,target_clicked,http://stackoverflow.com/search?q=do%20while%20loop%20syntax%20java&s=2e01957d-afa0-434d-9c62-e7bff51486a9,http://stackoverflow.com/questions/20028272/syntax-and-logic-for-moving-player-around-gambeboard-array-using-do-while-loop-j?s=1|1.2317,"         Q: syntax and logic for moving player around gambeboard array using do while loop java programming 
",A0039
1.44073E+12,target_clicked,http://stackoverflow.com/search?q=how%20do%20I%20store%20user%20inputs%20into%20an%20array&s=7d3f786f-24d9-4432-88a9-e20a4ac905c3,http://stackoverflow.com/questions/19508105/storing-multiple-user-inputs-into-an-integer-array?s=2|0.6663,"         Q: storing multiple user inputs into an integer array 
",A0039
1.44073E+12,target_clicked,http://stackoverflow.com/search?q=how%20do%20I%20store%20user%20inputs%20into%20an%20array&s=7d3f786f-24d9-4432-88a9-e20a4ac905c3,http://stackoverflow.com/questions/29483158/store-user-input-in-array?s=4|0.3901,"         Q: Store user input in array 
",A0039
1.44073E+12,target_clicked,http://stackoverflow.com/search?q=how%20do%20I%20store%20user%20inputs%20into%20an%20array&s=7d3f786f-24d9-4432-88a9-e20a4ac905c3,http://stackoverflow.com/questions/31197481/how-do-i-store-a-user-promptinput-into-an-array-and-retrieve-its-max-and-min?s=1|1.2641,"         Q: How do I store a user prompt(input) into an array and retrieve it's max and min value? 
",A0039
1.44073E+12,target_clicked,http://stackoverflow.com/search?q=how%20do%20I%20store%20user%20inputs%20into%20an%20array%20java,[object HTMLInputElement],"
",A0039
1.44073E+12,target_clicked,http://stackoverflow.com/search?q=how%20do%20I%20store%20user%20inputs%20into%20an%20array%20java,http://stackoverflow.com/questions/14126516/java-enter-user-input-into-array?s=3|0.2639,"         Q: JAVA Enter User Input Into Array [closed]
",A0039
1.44073E+12,target_clicked,http://stackoverflow.com/search?q=how%20do%20I%20store%20user%20inputs%20into%20an%20array%20java,[object HTMLInputElement],"
",A0039
1.44073E+12,target_clicked,http://stackoverflow.com/search?q=convert+user+input+into+an+array&s=fa37a43a-0dd5-4ef0-80c0-a0b202dab18b,[object HTMLInputElement],"
",A0039
1.44073E+12,target_clicked,http://stackoverflow.com/search?q=convert+user+input+into+an+array&s=fa37a43a-0dd5-4ef0-80c0-a0b202dab18b,[object HTMLInputElement],"
",A0039
1.44073E+12,target_clicked,http://stackoverflow.com/search?q=java+convert+user+input+into+an+array,[object HTMLInputElement],"
",A0039
1.44073E+12,target_clicked,http://stackoverflow.com/search?q=java+convert+user+input+into+an+array,[object HTMLInputElement],"
",A0039
1.4408E+12,target_clicked,http://stackoverflow.com/search?q=storing%20user%20inputs%20into%20an%20array&s=d83ac2de-8df8-4770-9c9c-5e2301f3f943,http://stackoverflow.com/questions/19508105/storing-multiple-user-inputs-into-an-integer-array?s=2|1.9982,"         Q: storing multiple user inputs into an integer array 
",A0039
1.4414E+12,target_clicked,http://stackoverflow.com/search?q=call%20method%20of%20another%20class%20within%20a%20class%20method&s=90278a54-ec03-4db9-a56c-a9ec4c99c390,http://stackoverflow.com/questions/23650550/how-to-call-a-method-of-a-public-class-within-another-class?s=2|1.1999,"         Q: How to call a method of a public class within another class? 
",A0039
1.4414E+12,target_clicked,http://stackoverflow.com/search?q=call%20method%20of%20another%20class%20within%20a%20class%20method&s=90278a54-ec03-4db9-a56c-a9ec4c99c390,[object HTMLInputElement],"
",A0039
1.4414E+12,target_clicked,http://stackoverflow.com/search?q=call%20method%20of%20another%20class%20within%20a%20class%20method&s=90278a54-ec03-4db9-a56c-a9ec4c99c390,[object HTMLInputElement],"
",A0039
1.4414E+12,target_clicked,http://stackoverflow.com/search?q=call+method+of+another+class,[object HTMLInputElement],"
",A0039
1.4414E+12,target_clicked,http://stackoverflow.com/search?q=call+method+of+another+class,[object HTMLInputElement],"
",A0039
1.4414E+12,target_clicked,http://stackoverflow.com/search?q=call+method+of+another+class+java,http://stackoverflow.com/questions/27851945/java-method-call-in-method-of-another-class?s=1|1.8458,"         Q: Java method call in method of another class 
",A0039
1.44141E+12,target_clicked,http://stackoverflow.com/search?q=what%20is%20java.lang.NullPointerException&s=14f2abca-2ac4-4b1e-9f2e-69a66ca42d12,http://stackoverflow.com/questions/25164522/what-is-java-lang-nullpointerexception-error-solution?s=1|3.1597,"         Q: What is Ã¢â‚¬Å“java.lang.NullPointerExceptionÃ¢â‚¬Âù Error Solution [duplicate]
",A0039
1.44141E+12,target_clicked,http://stackoverflow.com/search?q=what%20is%20java.lang.NullPointerException&s=14f2abca-2ac4-4b1e-9f2e-69a66ca42d12,http://stackoverflow.com/questions/19059539/java-lang-nullpointerexception-cant-find-out-what-is-wrong?s=3|1.0435,"         Q: java.lang.NullPointerException , can't find out what is wrong 
",A0039
1.44408E+12,target_clicked,http://stackoverflow.com/search?q=boxlayout,[object HTMLInputElement],"
",A0039
1.44408E+12,target_clicked,http://stackoverflow.com/search?q=add+JLable+to+JPanel,http://stackoverflow.com/questions/5987600/simple-adding-a-jlabel-to-jpanel/5987648?s=3|0.1556#5987648,"         A: Simple Adding a JLabel to JPanel
",A0039
1.44408E+12,target_clicked,http://stackoverflow.com/search?q=boxlayout,[object HTMLInputElement],"
",A0039
1.44408E+12,target_clicked,http://stackoverflow.com/search?q=box+layout+can%27t+be+shared,http://stackoverflow.com/questions/11597576/boxlayout-cant-be-shared-awterror-recorrecting-my-previous-quest-which-had-n?s=1|0.7249,"         Q: Boxlayout can't be shared AWTErrorÃ¢â‚¬Â_ recorrecting my previous quest which had NullpointerexÃ¢â‚¬Â_ [duplicate]
",A0039
1.44408E+12,target_clicked,http://stackoverflow.com/search?q=box+layout+can%27t+be+shared,[object HTMLInputElement],"
",A0039
1.44408E+12,target_clicked,http://stackoverflow.com/search?q=box+layout+can%27t+be+shared,[object HTMLInputElement],"
",A0039
1.44408E+12,target_clicked,http://stackoverflow.com/search?q=BoxLayout+cannot+be+shared,http://stackoverflow.com/questions/28522006/issues-with-boxlayout-in-a-subpanel?s=1|0.7194,"         Q: Issues with BoxLayout in a subpanel 
",A0039
1.44408E+12,target_clicked,http://stackoverflow.com/search?q=BoxLayout+cannot+be+shared,[object HTMLInputElement],"
",A0039
1.44408E+12,target_clicked,http://stackoverflow.com/search?q=BoxLayout+cannot+be+shared,[object HTMLInputElement],"
",A0039
1.44408E+12,target_clicked,http://stackoverflow.com/search?q=BoxLayout++be+shared,http://stackoverflow.com/questions/29858857/boxlayout-cant-be-shared?s=1|2.6397,"         Q: boxLayout cant be shared 
",A0039
1.44408E+12,target_clicked,http://stackoverflow.com/search?q=BoxLayout++be+shared,http://stackoverflow.com/questions/26634819/boxlayout-cant-be-shared?s=2|2.5999,"         Q: BoxLayout can't be shared 
",A0039
1.44408E+12,target_clicked,http://stackoverflow.com/search?q=BoxLayout++be+shared,[object HTMLInputElement],"
",A0039
1.44408E+12,target_clicked,http://stackoverflow.com/search?q=Jpanel+with+box+layaout,[object HTMLInputElement],"
",A0039
1.44408E+12,target_clicked,http://stackoverflow.com/search?q=Jpanel+with+box+layaout,[object HTMLInputElement],"
",A0039
1.4441E+12,target_clicked,http://stackoverflow.com/search?q=set%20spacing%20in%20BoxLayout,[object HTMLDivElement],"
",A0039
1.4441E+12,target_clicked,http://stackoverflow.com/search?q=set%20spacing%20in%20BoxLayout,http://stackoverflow.com/questions/2622355/need-help-with-layouts-in-swing?s=2|0.0789,"         Q: Need help with Layouts in Swing 
",A0039
1.4441E+12,target_clicked,http://stackoverflow.com/search?q=set%20spacing%20in%20BoxLayout,http://stackoverflow.com/questions/32057113/jframe-layout-header-and-2-text-areas/32058606?s=5|0.0689#32058606,"         A: JFrame Layout: Header and 2 Text Areas
",A0039
1.4441E+12,target_clicked,http://stackoverflow.com/search?q=concatenate%20text%20in%20JTextArea,http://stackoverflow.com/questions/11450464/jcheckbox-to-be-displayed-in-textarea?s=1|0.3561,"         Q: jCheckbox to be displayed in textarea 
",A0039
1.4441E+12,target_clicked,http://stackoverflow.com/search?q=clear%20text%20field%20after%20button%20pushed,[object HTMLInputElement],"
",A0039
1.4441E+12,target_clicked,http://stackoverflow.com/search?q=clear%20text%20field%20after%20button%20pushed,[object HTMLInputElement],"
",A0039
1.4441E+12,target_clicked,http://stackoverflow.com/search?q=clear+textfield+after+button+pushed,[object HTMLInputElement],"
",A0039
1.4441E+12,target_clicked,http://stackoverflow.com/search?q=clear+textfield+after+button+pushed,[object HTMLInputElement],"
",A0039
1.4441E+12,target_clicked,http://stackoverflow.com/search?q=clear+textfield+after+event,[object HTMLInputElement],"
",A0039
1.4441E+12,target_clicked,http://stackoverflow.com/search?q=clear+textfield+after+event,[object HTMLInputElement],"
",A0039
1.4441E+12,target_clicked,http://stackoverflow.com/search?q=clear+textfield+after+event+JAva,[object HTMLInputElement],"
",A0039
1.4441E+12,target_clicked,http://stackoverflow.com/search?q=clear+textfield+after+event+JAva,[object HTMLInputElement],"
",A0039
1.4441E+12,target_clicked,http://stackoverflow.com/search?q=clear+textfield+after+event+Java,[object HTMLInputElement],"
",A0039
1.4441E+12,target_clicked,http://stackoverflow.com/search?q=remove+user+input+from+Text+area,http://stackoverflow.com/questions/7550525/that-text-area-of-nullness?s=1|0.3878,"         Q: That text area of nullness 
",A0039
1.4441E+12,target_clicked,http://stackoverflow.com/search?q=get%20Text%20from%20textarea%20and%20translate%20String%20to%20integer,[object HTMLInputElement],"
",A0039
1.4441E+12,target_clicked,http://stackoverflow.com/search?q=method+to+convert+String+to+integer,http://stackoverflow.com/questions/239136/fastest-way-to-convert-string-to-integer-in-php?s=1|2.1578,"         Q: Fastest way to convert string to integer in PHP 
",A0039
1.4441E+12,target_clicked,http://stackoverflow.com/search?q=convert%20String%20to%20int,http://stackoverflow.com/questions/5585779/converting-string-to-int-in-java?s=1|12.3364,"         Q: Converting String to Int in Java? 
",A0039
1.4441E+12,target_clicked,http://stackoverflow.com/search?q=clear%20text%20area,[object HTMLInputElement],"
",A0039
1.4441E+12,target_clicked,http://stackoverflow.com/search?q=clear%20text%20area,[object HTMLInputElement],"
",A0039
1.44494E+12,target_clicked,http://stackoverflow.com/search?q=how%20to%20create%20radio%20buttons,http://stackoverflow.com/questions/9574167/how-to-create-radio-buttons-dynamically?s=1|2.7841,"         Q: How to create radio buttons dynamically? 
",A0039
1.44494E+12,target_clicked,http://stackoverflow.com/search?q=how%20to%20create%20radio%20buttons,http://stackoverflow.com/questions/5103963/how-to-create-radio-button-as-buttons?s=2|2.5299,"         Q: How to create radio button as buttons? 
",A0039
1.44494E+12,target_clicked,http://stackoverflow.com/search?q=how%20to%20create%20radio%20buttons,[object HTMLInputElement],"
",A0039
1.44494E+12,target_clicked,http://stackoverflow.com/search?q=how%20to%20create%20radio%20buttons,[object HTMLInputElement],"
",A0039
1.44494E+12,target_clicked,http://stackoverflow.com/search?q=how+to+create+radio+buttons+java,http://stackoverflow.com/questions/33065992/how-to-create-a-group-of-radio-buttons-in-java?s=1|1.5251,"         Q: how to create a group of radio buttons in java [on hold]
",A0039
1.44494E+12,target_clicked,http://stackoverflow.com/search?q=how+to+create+radio+buttons+java,[object HTMLInputElement],"
",A0039
1.44494E+12,target_clicked,http://stackoverflow.com/search?q=default+color+to+draw+rectangles+is+black,http://stackoverflow.com/questions/6841688/changing-the-default-value-of-canvas-elements-color?s=1|0.2680,"         Q: Changing the default value of canvas elements color 
",A0039
1.44494E+12,target_clicked,http://stackoverflow.com/search?q=default+color+to+draw+rectangles+is+black,[object HTMLInputElement],"
",A0039
1.44072E+12,target_clicked,http://stackoverflow.com/search?q=array%20list&s=6e241f60-6e73-4745-aed3-10cf59bc5099,http://stackoverflow.com/questions/18929098/array-list-intvalue?s=2|2.4212,"         Q: Array list intValue() 
",A0071
1.44192E+12,target_clicked,http://stackoverflow.com/search?q=inheritance&s=009b4183-4396-404e-ad9b-2a53ebf199be,[object HTMLInputElement],"
",A0071
1.44192E+12,target_clicked,http://stackoverflow.com/search?q=inheritance&s=009b4183-4396-404e-ad9b-2a53ebf199be,[object HTMLInputElement],"
",A0071
1.44192E+12,target_clicked,http://stackoverflow.com/search?q=inheritance&s=009b4183-4396-404e-ad9b-2a53ebf199be,[object HTMLInputElement],"
",A0071
1.44192E+12,target_clicked,http://stackoverflow.com/search?q=inheritance%2Fsuper,http://stackoverflow.com/questions/17405044/java-inheritance-super?s=1|3.3304,"         Q: Java inheritance super [duplicate]
",A0071
